id,publication_year,cited_by_count,author_ids
W2099853682,2002.0,97,A5070991167|A5064753440
W1139224560,2015.0,87,A5071195976|A5053503915|A5082617644|A5083878887|A5024505700|A5044898565|A5024898168|A5068819495|A5073578227
W1590503460,2003.0,87,A5022272025|A5024505700|A5071118771|A5044898565
W2117620049,2003.0,87,A5057130762|A5000540315
W1933178270,2013.0,85,A5017316523|A5053941878|A5074755166|A5072990982
W2082732197,1999.0,85,A5022272025|A5024505700|A5055943837|A5044898565
W2136715366,2012.0,81,A5024898168|A5083599653|A5071080751|A5036998377|A5044898565|A5024505700
W2762626692,2017.0,80,A5027031870|A5064753440|A5061666067|A5026111773|A5019959788
W2168981274,2009.0,77,A5022105203|A5081429241|A5073544378|A5000679279
W2110779403,2009.0,76,A5022748824|A5042853862|A5026111773|A5064753440
W2006062848,2001.0,73,A5064753440
W2147933797,1999.0,73,A5064753440
W2024612735,2010.0,70,A5101486822|A5026111773|A5064753440
W2090946579,2013.0,70,A5080269973|A5062211540|A5026111773|A5064753440|A5009481678|A5027031870|A5100707537|A5019959788|A5063000364
W2044056979,2012.0,68,A5083078877|A5042853862|A5026111773|A5064753440|A5063000364
W2146134730,2011.0,68,A5091389236|A5022748824|A5051780972|A5090414446|A5064753440|A5026111773|A5110195429
W2943696496,2018.0,68,A5091166396|A5077774798|A5006793496|A5050675565|A5050416674
W437521946,2010.0,68,A5010652164|A5064753440
W1526303254,2004.0,66,A5082923475|A5060046382|A5041273626|A5076052478
W139827436,2006.0,62,A5064753440|A5036378263
W2039553989,2013.0,62,A5009349225|A5103170809|A5064802580|A5063605821|A5019691131|A5049113486|A5080632367|A5003381823
W4233292315,2018.0,61,A5065584136|A5006793496|A5038450501|A5042578735
W2155956378,2012.0,60,A5062211540|A5064753440|A5063000364
W4247433512,2002.0,59,A5064753440|A5085605221
W2041086022,2005.0,58,A5057130762|A5000540315|A5088495681
W2138939864,2011.0,58,A5051780972|A5064753440
W2063608314,2011.0,57,A5065926474|A5074755166|A5017316523|A5072990982
W2040620802,2009.0,56,A5044898565|A5071524745|A5023007469
W2099650791,2010.0,56,A5060046382|A5081476885|A5041273626|A5016268748|A5082923475
W2061336864,2009.0,55,A5103009659|A5005445295|A5057130762|A5073665341
W3124173250,2015.0,55,A5086827245|A5000679279
W1979726532,2011.0,54,A5031000631|A5036998377|A5024505700|A5003777693|A5044898565
W1854262109,2011.0,53,A5004209770|A5089539629
W2017947603,2010.0,53,A5027036879|A5112141456|A5000679279|A5106235930
W2146077506,2006.0,52,A5000540315|A5091356505|A5057130762|A5010028928
W2745319486,2017.0,52,A5037698996|A5035668245|A5087785006|A5049216983
W1667900221,2015.0,51,A5048344653|A5036568372|A5080838940|A5041273626
W1913257472,2015.0,51,A5006793496|A5089520284|A5068556395
W2171664528,2012.0,51,A5049969740|A5034292031|A5064753440
W1672990810,2013.0,50,A5100707537|A5080269973|A5026111773|A5064753440|A5019959788
W2259832642,2006.0,50,A5041273626|A5037608057
W1488465960,2006.0,49,A5088131608|A5088495681|A5057130762
W2912845403,2019.0,49,A5046502202|A5086952347|A5073774344|A5072703507
W3148825389,2021.0,49,A5064753440|A5000127146|A5070422467|A5062858129
W1892807301,2014.0,48,A5006793496|A5089520284|A5068556395
W2293605466,2013.0,47,A5006257275|A5003777693|A5002595735|A5024505700|A5044898565|A5063975186
W1522184041,2010.0,46,A5111468972|A5100786057|A5004209770|A5045440779|A5089539629
W1976107882,2013.0,46,A5042478758|A5091389236|A5026111773|A5019959788|A5064753440|A5013062869|A5102032849|A5083554243
W2116901654,2012.0,46,A5004209770|A5075509168|A5049879333|A5108167267
W2604669164,2017.0,46,A5021121454|A5100341001|A5010424762|A5064753440|A5019959788|A5026111773
W2963996139,2015.0,45,A5045339215|A5049935503|A5041273626
W3123833839,2017.0,45,A5103163280|A5038356922|A5051257652|A5000679279
W2758065624,2017.0,44,A5109865927|A5058589853|A5064802580|A5013456726
W2133938361,2011.0,42,A5074755166|A5049466613|A5021997838
W2208381161,2010.0,41,A5071524745|A5044898565|A5023007469
W2917668686,2019.0,41,A5053449040|A5053761995|A5004209770|A5047078123
W1802013685,2015.0,40,A5045339215|A5026075820|A5044815094|A5041273626
W2056565818,2009.0,40,A5057792288|A5064753440
W2597083474,2016.0,40,A5043378003|A5078136609|A5032997049|A5046889112|A5033998859|A5044898565
W3155620213,2021.0,40,A5075004264|A5024505700|A5044898565|A5087882533|A5080566146|A5052165197
W4200413996,2021.0,40,A5006793496|A5091166396|A5077774798|A5050675565|A5050416674
W1939603033,2012.0,39,A5071045847|A5010360640|A5015601620|A5041273626
W2000748064,2015.0,39,A5050716607|A5037698996|A5110243162
W1999515947,2004.0,38,A5078721850|A5064753440|A5027529961|A5074080902
W2026722319,2012.0,38,A5068819495|A5002595735|A5044898565
W2122702424,2007.0,38,A5064753440|A5087216909|A5026111773
W2151423551,2014.0,38,A5075509168|A5049879333|A5004209770|A5108167267
W2757278807,2017.0,38,A5036568372|A5045339215|A5082923475|A5062806548|A5041273626|A5048344653
W2022038910,2011.0,37,A5063000364|A5100458490|A5064753440
W2055397242,2004.0,37,A5041273626|A5037608057
W2157366881,2012.0,37,A5051851888|A5061160911|A5044898565|A5051455237|A5004491419|A5019000888
W1981913231,2015.0,36,A5045339215|A5036568372|A5041273626
W2406882901,2016.0,35,A5080269973|A5042478758|A5026111773|A5091072279|A5075777279|A5064753440|A5019959788
W2795215043,2018.0,35,A5035519413|A5012310681|A5071232564|A5027031870|A5026111773|A5064753440|A5019959788
W3035288391,2020.0,35,A5057570740|A5019959788|A5064753440|A5026111773
W2272896389,2015.0,34,A5033716467|A5063501905|A5029105431|A5009232244
W2808814610,2018.0,34,A5100341001|A5026111773|A5064753440|A5048274595|A5091072279
W2624833860,2016.0,32,A5100341001|A5010424762|A5027031870|A5026111773|A5019959788|A5064753440
W1998046699,2013.0,31,A5004209770|A5052856215|A5049879333|A5043254641
W2966095576,2018.0,31,A5006793496|A5089520284|A5042234223
W2137734816,2014.0,30,A5002182406|A5036998377|A5024898168|A5024505700|A5044898565
W1969617450,2014.0,29,A5005858068|A5017316523|A5074755166|A5065926474|A5072990982
W2150927108,2013.0,29,A5072598654|A5064802580|A5073919282
W2804549893,2018.0,29,A5075004264|A5006426641|A5024505700|A5044898565
W3187424701,2021.0,29,A5084560104|A5073970795|A5005003544|A5021121454|A5019959788|A5089041260|A5026111773|A5026962678|A5064753440
W32171068,2003.0,29,A5064753440
W2128291176,2006.0,28,A5050286782|A5010992173
W3035064026,2020.0,28,A5033716467|A5086013695|A5103783964|A5053760579
W3196594355,2021.0,28,A5005003544|A5085310285|A5064753440|A5071349842
W2407415639,2015.0,27,A5049920704|A5080229875|A5064753440
W2743056055,2017.0,27,A5091251187|A5003777693|A5009248582|A5024505700|A5044898565
W2801791035,2018.0,27,A5004209770|A5067342728|A5108697522
W1591281642,2016.0,26,A5023046173|A5036568372|A5010360640|A5009581292|A5041273626
W4237800279,2018.0,26,A5062211540|A5064753440|A5007885685
W2164366998,2011.0,25,A5074755166|A5021997838|A5069894387
W2940188946,2019.0,25,A5077250901|A5064753440
W2998178974,2020.0,25,A5052467882|A5074755166|A5067907907
W2086501949,2012.0,24,A5005445295|A5103009659|A5057130762
W4285394461,2022.0,24,A5090377531|A5068302258|A5002620045|A5013161012|A5049947337|A5036568372|A5041273626
W2334301141,2015.0,23,A5027031870|A5062211540|A5026111773|A5063000364|A5064753440|A5019959788
W2735525794,2017.0,23,A5074755166|A5027473086|A5010741021|A5021997838
W3029438920,2020.0,23,A5080482016|A5043896474|A5000679279|A5079756254
W2005601168,2014.0,22,A5003777693|A5044898565|A5015661882|A5036237095
W3173109101,2021.0,22,A5004209770|A5002839476|A5038175231
W4223992738,2022.0,21,A5054699311|A5030494548|A5004209770
W827373067,2015.0,21,A5080269973|A5062211540|A5064753440
W3169156213,2021.0,20,A5091826121|A5021121454|A5019959788|A5064753440|A5026111773
W4288058260,2022.0,18,A5030262115|A5050862524|A5033716467|A5017534262
W2037309799,2014.0,17,A5027937806|A5065695849|A5000679279
W3005378304,2020.0,17,A5027031870|A5064753440|A5026111773|A5019959788
W2889428649,2018.0,16,A5082933570|A5003777693|A5015100237|A5024505700|A5044898565|A5112460828
W2251195394,2012.0,15,A5079881269|A5032085561|A5064802580
W4386572648,2023.0,14,A5026721037|A5000679279|A5056499434
W1984900036,2014.0,13,A5035408699|A5028319250|A5057130762|A5005445295
W2165293013,2012.0,13,A5075509168|A5004209770|A5049879333|A5084742757|A5108167267
W4320482950,2023.0,13,A5057130762|A5107875500|A5035408699|A5073665341|A5005445295
W4380301765,2023.0,13,A5005771613|A5046502202|A5073774344|A5072703507
W1967899171,2014.0,12,A5075509168|A5088100009|A5108167267|A5004209770|A5049879333|A5084742757
W2613303890,2017.0,12,A5037698996|A5050716607
W4306743362,2022.0,12,A5067907907|A5052467882|A5074755166
W4312991122,2022.0,11,A5028137461|A5100408086|A5045397517|A5004209770|A5056201855|A5007426895
W2120869002,1993.0,147,A5042418599|A5044898565
W2049313938,2011.0,42,A5103009659|A5005445295|A5057130762|A5073665341
W3198334323,2006.0,41,A5075414122|A5000679279|A5038976962
W2069952952,2009.0,39,A5018904030|A5074755166|A5072990982|A5065926474
W2134289803,2007.0,34,A5081310398|A5064802580|A5031528069
W1754759123,2008.0,31,A5024505700|A5044898565
W2795150678,2018.0,29,A5048903816|A5048525166|A5057130762
W2911731670,2004.0,28,A5111491370|A5035635558|A5024505700|A5044898565
W3092556108,2020.0,27,A5081655818|A5031680408|A5006578976|A5043264208|A5061189564|A5072573663
W2031797698,2006.0,25,A5064753440
W1981434423,2014.0,23,A5103009659|A5018650090|A5005445295|A5057130762
W2043507636,2011.0,23,A5087216909|A5064753440|A5109269466
W409739088,2010.0,23,A5063000364|A5064753440
W2053081921,2007.0,22,A5033536775|A5010758003|A5064753440
W2048733696,2013.0,21,A5050028246|A5051257652|A5000679279
W2798895172,2018.0,21,A5058589853|A5109865927|A5064802580
W1690909331,2020.0,20,A5035224908|A5017316523|A5074755166|A5065926474|A5025324825
W1990281217,2013.0,20,A5074755166|A5039154815|A5021997838
W2189286999,2015.0,20,A5091251187|A5036998377|A5044898565|A5002182406
W3036924672,2020.0,20,A5021121454|A5089041260|A5019749514|A5026111773|A5064753440|A5019959788
W129600631,2014.0,19,A5043883509|A5003777693|A5075198720|A5024505700|A5044898565|A5054965256|A5110342060|A5112460828|A5015100237
W2932305602,2018.0,19,A5000679279|A5042172804|A5072989920|A5090307961|A5032254007|A5037553376|A5081429241|A5027778611|A5058815871
W2116795783,2014.0,18,A5004209770|A5049879333|A5044106533
W2139236138,2013.0,18,A5036568372|A5041273626
W4213127548,2018.0,18,A5006793496|A5050675565|A5091166396|A5077774798|A5050416674
W2332692519,2016.0,17,A5100707537|A5026111773|A5064753440|A5019959788
W2582748216,2017.0,17,A5053941878|A5111805479|A5074755166|A5072990982|A5017316523|A5073514351
W2594544555,2017.0,17,A5007824982|A5056123845|A5001336099|A5057130762
W3010608900,2020.0,17,A5033716467|A5071796852|A5009041563|A5090439638|A5034266052|A5040553648|A5029258117|A5009232244
W2031229642,2013.0,16,A5059674609|A5068819495|A5044898565
W2134121682,2013.0,16,A5002182406|A5036998377|A5024898168|A5044898565|A5024505700
W2268284423,2016.0,16,A5006793496|A5077163579
W2612128944,2013.0,15,A5004209770|A5052856215|A5049879333|A5043254641
W2791259083,2018.0,15,A5079861829|A5046321280|A5069469622|A5019959788|A5064753440|A5026111773
W3021201453,2020.0,15,A5042578735|A5038450501|A5065584136|A5006793496
W3037211332,2020.0,15,A5091251187|A5003777693|A5042893723|A5044898565
W1907289485,2007.0,14,A5064802580|A5086876483
W2046379823,2012.0,14,A5060975310|A5064753440|A5026111773
W2739869422,2017.0,14,A5004209770|A5108697522
W2756204890,2017.0,14,A5069479167|A5015781386|A5082391569|A5001174680|A5066187890|A5110228068|A5048877432
W1964314340,2014.0,13,A5005858068|A5074755166|A5017316523|A5065926474|A5072990982
W2488736451,2009.0,13,A5022864247|A5050286782
W1955316765,2013.0,12,A5075509168|A5004209770|A5049879333|A5084742757|A5108167267
W2736031759,2017.0,12,A5064802580|A5058589853|A5020763487|A5013456726
W2965647729,2019.0,12,A5021997838|A5027473086|A5064137671|A5074755166
W3099422216,2017.0,12,A5045339215|A5036568372|A5041273626
W3111772839,2021.0,12,A5060236527|A5032098139|A5024898168|A5090739863|A5002595735|A5024505700|A5044898565|A5046546654
W3161022421,2021.0,12,A5006793496|A5058212304|A5052995480|A5042234223
W3198920343,2021.0,12,A5043954721|A5033588252|A5004209770
W2765522501,2017.0,11,A5077347243|A5079064225|A5004209770|A5010321059|A5060555317|A5022767483
W2986620991,2019.0,11,A5079756254|A5080482016|A5013750306|A5110862612|A5042805137|A5000679279|A5043896474
W2039481695,2010.0,28,A5065686631|A5064753440
W2056571681,2007.0,24,A5019148563|A5064753440|A5064805809
W2155757634,2009.0,23,A5024505700|A5009248582|A5044898565|A5054358438|A5015100237
W1492458224,1999.0,22,A5022272025|A5024505700|A5055943837|A5044898565
W2111401942,2012.0,20,A5057130762|A5103009659|A5005445295
W2144006879,2012.0,18,A5013062869|A5026111773|A5064753440
W2178267728,2015.0,18,A5103009659|A5005445295|A5057130762
W2988679972,2020.0,17,A5041104658|A5019406836|A5049998472|A5071524745|A5044898565
W2486620384,2013.0,16,A5064753440|A5085605221
W2182824870,2015.0,15,A5006257275|A5003777693|A5002595735|A5044898565|A5024505700|A5063975186
W2784251608,2017.0,15,A5002595735|A5006257275|A5024898168|A5008115861|A5044898565|A5024505700
W2157806909,2010.0,14,A5100429324|A5085352489|A5064753440
W2767988621,2017.0,14,A5002595735|A5044898565|A5024505700
W2758137199,2016.0,13,A5088154863|A5050286782
W2940888610,2018.0,13,A5037698996|A5066066542
W2964262400,2017.0,13,A5100784311|A5001780134|A5044883724|A5004209770|A5101990176
W80413681,2009.0,13,A5009929754|A5000540315|A5057130762|A5054443473|A5101619735
W2511424206,2016.0,12,A5100341001|A5026111773|A5013062869|A5064753440|A5091072279
W26361778,2012.0,12,A5101428008|A5100460778|A5003777693|A5044898565|A5024505700|A5047127505
W3145182644,2020.0,12,A5006793496|A5089520284|A5068556395
W1838258795,2015.0,11,A5103009659|A5005445295|A5057130762
W2019597734,2013.0,11,A5013062869|A5100707537|A5064753440|A5026111773|A5019959788
W2189311038,2015.0,11,A5002595735|A5068819495|A5056498896|A5044898565|A5024505700|A5085212075
W2293996438,2018.0,11,A5019959788|A5064753440|A5026111773|A5033103353|A5062211540|A5080269973|A5027031870
W2985327985,2019.0,11,A5033716467|A5029258117|A5040553648|A5009232244
W2070504703,2004.0,19,A5074755166|A5021997838
W4255530123,2002.0,19,A5064753440|A5085605221
W1909743783,2011.0,18,A5019959788|A5051780972|A5101486822|A5026111773|A5064753440
W3188239535,2006.0,17,A5000176873|A5042132852|A5057130762
W4256246874,2009.0,16,A5072990982|A5017316523|A5074755166
W19698238,2004.0,15,A5057130762|A5000540315|A5088495681
W2170555524,2009.0,14,A5008556153|A5090380495|A5025844977|A5004372595|A5024505700|A5044898565|A5010879670|A5033480119|A5110485225
W2472734554,2004.0,13,A5000540315|A5057130762
W161067358,1993.0,12,A5043051301|A5088495681|A5041102462|A5057130762|A5057861443|A5025736898
W1895986871,2015.0,12,A5106500038|A5033716467|A5052775086|A5022473839|A5058724999|A5013879943|A5001176231|A5009232244
W1964917361,1998.0,12,A5029172448
W2020596217,2010.0,12,A5024505700|A5009248582|A5044898565|A5036237095|A5054358438|A5024898168|A5015100237
W1921121791,2013.0,11,A5100341001|A5013062869|A5026111773|A5064753440
W2025406423,1988.0,22,A5112465732|A5086707385|A5044898565
W2114898754,2002.0,21,A5044898565|A5071524745|A5111483282
W1528454277,2000.0,18,A5024505700|A5004372595|A5044898565|A5023007469
W2041795095,2001.0,14,A5090414446|A5064753440|A5076335955|A5089767940
W2803532212,2018.0,196,A5091251187|A5003777693|A5071524745|A5044898565|A5023007469|A5024505700
W1563640839,1991.0,35,A5042418599|A5044898565
W2792097206,2018.0,26,A5033716467|A5049634702|A5083742002|A5071796852|A5071093940|A5040553648|A5029258117|A5009232244
W2962941019,,24,A5004209770|A5062737501|A5046908604
W2549095975,2016.0,19,A5060484287|A5064753440
W2963468115,2017.0,19,A5040419676|A5015101188|A5033716467|A5071796852|A5009232244|A5053209283|A5041089506
W3034946935,2020.0,18,A5057130762|A5063109888|A5005445295|A5039100845
W3157926732,2021.0,14,A5019263288|A5052957309|A5004209770|A5062737501|A5029882049
W1525338693,2011.0,12,A5078651528|A5000679279
W431568915,2015.0,12,A5086827245|A5000679279
W89459836,2010.0,12,A5064753440
W1984297907,1985.0,11,A5053686294|A5024505700|A5044898565|A5023007469
W3099011804,2020.0,1600,A5046445911|A5067807487|A5079904764|A5077342340|A5086881733|A5043962579|A5091272738
W2124142520,2009.0,1368,A5024795472|A5075056899
W2584805976,2017.0,1091,A5026829784|A5067807487|A5017768355|A5027036879|A5034217753
W2921123283,2020.0,512,A5030092162|A5082323302|A5029036509|A5007776666
W3121644920,2017.0,397,A5089137149|A5010373001|A5045451254
W2168117362,2014.0,378,A5037084026|A5001270504|A5024795472
W2774215862,2017.0,361,A5069919112|A5065863233|A5045216067|A5037168621|A5047699861|A5024795472
W1859466894,2010.0,346,A5042845329|A5065718999|A5002265323|A5010373001|A5112198688
W2596522959,2017.0,315,A5045451254|A5089137149|A5032475130|A5010373001
W2899027170,2018.0,260,A5069919112|A5010879920|A5030047353|A5025436534|A5072925582|A5011449176|A5047699861|A5024795472
W2292070666,2016.0,256,A5046479021|A5052634198|A5083575573|A5024795472|A5102962995
W2085985420,1987.0,255,A5032466125|A5024795472
W2791200426,2018.0,254,A5030047353|A5004979407|A5072925582|A5024795472
W1983903351,2014.0,248,A5062498796|A5024795472
W621249151,2021.0,242,A5062498796|A5024795472
W199749264,2014.0,228,A5086453253|A5045132686|A5033656008|A5061189564
W2764332164,2017.0,205,A5086453253|A5033656008|A5067688305
W2019502441,2013.0,175,A5024795472
W2989364584,2019.0,175,A5030047353|A5072925582|A5024795472
W2994653244,2019.0,171,A5039270571|A5089137149|A5010373001
W2940680165,2019.0,159,A5054624773|A5064496195|A5113512998|A5037134085|A5024795472|A5075056899
W1508721030,2015.0,155,A5010373001|A5032475130
W2610483642,2017.0,152,A5069919112|A5010879920|A5045216067|A5024795472
W2768404620,2017.0,149,A5086567295|A5089137149|A5010373001
W2312490108,2016.0,140,A5091245588|A5104029561|A5086453253
W2988207158,2019.0,140,A5069919112|A5011045460|A5061938809|A5024795472
W2132969050,2013.0,139,A5078285171|A5103495710|A5024795472
W2980004032,2019.0,137,A5086567295|A5045451254|A5010373001
W3125934683,2018.0,136,A5051757791|A5073996787|A5015326615|A5053945884|A5086453253
W2161015791,2015.0,125,A5086453253|A5033656008
W2945761036,2019.0,125,A5006237435|A5086453253
W3088424418,2022.0,121,A5069919112|A5030047353|A5072925582|A5024795472
W2125815607,2009.0,116,A5024795472|A5020004423|A5048360391
W1575116203,2015.0,110,A5002901620|A5019170728|A5027588100
W3106090716,2020.0,110,A5089137149|A5010373001
W1965115311,2012.0,102,A5024795472
W2081614408,2012.0,102,A5086453253|A5033656008
W2886073470,2018.0,96,A5034153283|A5103613834|A5103080414|A5033656008|A5086453253|A5004896252
W2905856035,2019.0,95,A5030092162|A5082323302|A5029036509|A5007776666
W2981840850,2019.0,92,A5034153283|A5073818477|A5103080414|A5033656008|A5086453253|A5004896252
