id,publication_year,cited_by_count,author_ids
W4309618152,2022.0,43,A5014881285|A5007176508
W3037419845,2020.0,42,A5008766039|A5071338636|A5102027891|A5043347770|A5084485442|A5007176508
W4383342330,2023.0,42,A5002689104|A5084395089|A5046189945|A5025218700
W4322421449,2023.0,41,A5108052411|A5067953991|A5031279419|A5086453253
W4309347841,2022.0,36,A5018986925|A5065778060
W4388039108,2023.0,35,A5069704439|A5025218700|A5076627572|A5042631896|A5027110040
W2912677456,2019.0,34,A5025218700|A5084395089|A5042631896|A5047315859|A5081995440|A5044943654|A5051095866
W3015737048,2020.0,34,A5007875216|A5035791917|A5022815450|A5023495279|A5014640639|A5007176508
W4323818571,2023.0,32,A5090329397|A5039276197|A5055389084|A5074719388|A5100403456|A5007176508|A5088539840
W3215994392,2021.0,30,A5079154791|A5058939619|A5037708423|A5003789787|A5091054007
W2037176849,2014.0,28,A5011229206|A5002047466|A5007176508
W4377107229,2023.0,28,A5101007363|A5007176508|A5088539840
W4387388531,2023.0,27,A5004297349|A5058939619|A5087208637|A5037495797
W3010856299,2020.0,26,A5040468552|A5069704439|A5025218700|A5024790234|A5027110040|A5042631896
W3159319138,2022.0,25,A5087251956|A5079403596|A5080030270|A5047517174|A5062403203|A5068151130|A5052965447
W4205999392,2022.0,25,A5048870995|A5078138660|A5091729780|A5007176508
W4391773993,2024.0,23,A5011168888|A5030987696|A5092810091|A5011195481|A5101446790|A5000679279
W4323354876,2023.0,22,A5058939619|A5071436837|A5082843098|A5086041177
W4411786227,2025.0,22,A5104285776|A5113183086|A5027348599|A5009199818|A5025218700|A5054907278
W3124574237,2022.0,21,A5018986925|A5006354562|A5034372799
W4210248464,2022.0,19,A5024468323|A5023426397
W4381550133,2023.0,18,A5082843098|A5058939619|A5071436837
W4385955394,2023.0,18,A5041689299|A5076555421|A5007176508|A5071093940|A5001961716|A5009075370
W4405699969,2024.0,18,A5075756309|A5054308726|A5012787401|A5007176508|A5088539840
W4393535229,2024.0,17,A5002687471|A5058939619|A5082843098|A5082230054|A5071436837|A5086041177
W4400935980,2024.0,16,A5067953991|A5033208803|A5086453253
W4387686444,2023.0,15,A5007875216|A5027973208|A5030147396|A5045564983|A5014640639|A5039967363|A5075095008
W4402485632,2024.0,15,A5002687471|A5004297349|A5029428595|A5023482604|A5058939619|A5050245548
W4402221851,2024.0,14,A5007830440|A5102243938|A5080791781|A5046786525|A5067477814|A5088201078
W4404060062,2024.0,13,A5002687471|A5004297349|A5023482604|A5029428595|A5058939619
W2178278515,1991.0,357,A5007176508|A5022601229
W2130506643,2002.0,348,A5029105520|A5007176508
W2022924690,1992.0,250,A5044181099|A5007176508|A5110520108
W2098790470,2002.0,249,A5070348998|A5007176508
W2115943089,2000.0,249,A5007176508|A5086291379
W1948162158,2002.0,225,A5068077704|A5007176508
W2121936028,2002.0,199,A5013727792|A5007176508|A5019595239
W176496883,1996.0,198,A5021989698|A5007176508
W2031375826,1996.0,138,A5055068182|A5007176508
W2124595358,2000.0,135,A5013727792|A5007176508|A5019595239
W2153521483,2002.0,135,A5029105520|A5007176508
W2058282129,1996.0,117,A5029105520|A5070348998|A5007176508
W2549144280,2002.0,116,A5069161059|A5044820831|A5007176508
W2064731085,2010.0,104,A5066060283|A5111666319|A5013670125|A5007176508
W2041536178,2007.0,100,A5047724274|A5048877432|A5103051685|A5007176508|A5110228068|A5007138994
W1983627891,2013.0,99,A5019813501|A5044014333|A5017095669|A5007176508|A5088539840
W2097784621,2012.0,99,A5086635152|A5000760201|A5074126350|A5035866275
W2153168647,2002.0,98,A5109182814|A5055068182|A5029105520|A5007176508
W1977025106,2000.0,91,A5064399748|A5111385261|A5007176508
W2107316023,2007.0,89,A5087216360|A5051604156|A5002205400|A5022068732
W2011349956,2013.0,88,A5002047466|A5009232244|A5007176508
W3021341353,1997.0,86,A5017494050|A5007176508
W2154827818,2009.0,82,A5103033624|A5028276052|A5007176508
W2167939839,2004.0,82,A5015431548|A5007176508|A5045137429
W1844609914,2015.0,81,A5023392792|A5007830440|A5053035973
W2574097856,2017.0,80,A5054378901|A5007830440
W2172199658,2008.0,79,A5075533617|A5016033078|A5108187466|A5007176508
W2329258917,2016.0,79,A5003031572|A5048877432|A5057136388|A5051374361|A5110228068|A5007176508
W1980423287,2005.0,75,A5080030270|A5111454621
W2544629926,2002.0,73,A5017494050|A5007176508
W2043362323,2004.0,70,A5007176508|A5046665314|A5111940488|A5109038924
W1181448101,2015.0,68,A5011229206|A5084485442|A5007176508
W1989974519,2014.0,66,A5042631896|A5080306538|A5025218700
W2053536437,2014.0,66,A5090052245|A5038407278|A5056937639|A5089912733|A5007176508|A5055785355
W318730972,2008.0,66,A5111940488|A5007176508|A5013670125
W2118316314,2011.0,64,A5066060283|A5077531047|A5012965551|A5007176508
W2591118923,2017.0,62,A5023392792|A5007830440|A5053035973
W2783997909,2018.0,62,A5025218700|A5080306538|A5045603917|A5046821941|A5051095866|A5042631896
W2128059640,2013.0,60,A5029104172|A5017095669|A5071796852|A5088539840|A5007176508|A5009232244
W2187722256,2010.0,59,A5103033624|A5007176508
W2802192777,2018.0,59,A5023392792|A5007830440|A5053035973
W2156333962,2007.0,58,A5058593348|A5007176508
W2101803280,2008.0,57,A5103033624|A5007176508
W3012246182,2020.0,56,A5067477814|A5080791781|A5046786525|A5007830440|A5088201078
W2755325101,2017.0,54,A5035142284|A5003121162
W2981368940,2019.0,49,A5040369194|A5101579932|A5034827139|A5007176508
W2080366222,2013.0,46,A5011229206|A5026686084|A5048877432|A5007176508
W2131007043,2014.0,46,A5083370977|A5024219829|A5067953991|A5112275494|A5072325945
W2782875065,2018.0,45,A5029347945|A5110541918|A5014881285|A5007176508
W4238570581,2007.0,45,A5087216360|A5051604156|A5002205400|A5022068732
W1989080863,2012.0,44,A5048877432|A5082391569|A5079574630|A5039448366|A5015781386|A5110228068|A5027171279|A5007176508
W2128843269,2014.0,44,A5078263133|A5000760201|A5009912542
W2895868042,2018.0,44,A5029628813|A5101579932|A5072690374|A5043347770|A5084485442|A5007176508
W3136588178,2021.0,44,A5057243118|A5075956753|A5077079119|A5071093940|A5007176508
W1977069988,2015.0,42,A5023392792|A5053035973|A5006258783|A5007830440|A5109215915|A5038600559
W2962817894,2019.0,42,A5025218700|A5022827102|A5077170004|A5051095866
W2614743636,2017.0,41,A5000868394|A5031592048|A5023172399|A5060102759|A5007176508|A5078253058
W2948277960,2018.0,41,A5023755957|A5089401391|A5035332763|A5000072934|A5067877443|A5039839630|A5007176508
W2903035852,2018.0,39,A5074995400|A5007176508|A5015080044
W2802049434,2018.0,38,A5054378901|A5007830440|A5002896450
W3019050214,2020.0,38,A5007830440|A5057173364|A5046402665|A5054378901
W3041042196,2020.0,38,A5080306538|A5024790234|A5025218700
W3042827525,2020.0,37,A5067953991|A5041856505
W2884326120,2018.0,36,A5109886403|A5050529378|A5007176508
W2608808839,2017.0,35,A5086635152|A5018926212|A5000760201
W2890080775,2018.0,35,A5016858660|A5003121162
W2059079426,2015.0,33,A5012362296|A5080726516|A5048207460|A5025218700
W3157700438,2021.0,33,A5032965080|A5025218700
W1983868973,2009.0,32,A5065669407|A5066060283|A5007176508
W3122764425,2016.0,32,A5000760201|A5056225941|A5064673291
W1509211804,2015.0,31,A5075533617|A5007176508
W1999633305,2012.0,31,A5047724274|A5048877432|A5110228068|A5007176508
W2528162491,2016.0,30,A5025218700|A5076037542|A5107999727|A5046821941|A5051095866|A5042631896
W3125565555,2008.0,30,A5030027972|A5063502960|A5017393131|A5038255653|A5007176508
W3003574506,2020.0,29,A5071122166|A5046689828|A5024417709|A5035791917|A5044445260|A5007176508
W4220875438,2022.0,29,A5064588407|A5054933332|A5101413310|A5100698498|A5058939619|A5048158777
W2099885878,2004.0,28,A5113688232|A5015431548|A5023819247|A5073521746|A5007176508
W4210747884,2022.0,28,A5067953991|A5013616968|A5041856505
W3035029785,2020.0,27,A5067953991|A5070433540|A5015375969|A5041856505
W3197961390,2021.0,27,A5032694172|A5053640148|A5084930117|A5091686932|A5020591202|A5003058859|A5013670125
W2316225852,2014.0,26,A5058364793|A5085801082|A5088846460|A5063502960|A5007176508
W2107414416,2015.0,25,A5048877432|A5051374361|A5110228068|A5007176508
W4299997115,2017.0,25,A5057243118|A5017534073|A5007176508
W4214642169,2021.0,24,A5058939619|A5019984358
W4252047720,2019.0,24,A5025218700|A5051095866
W4280574655,2022.0,24,A5002403730|A5003121162|A5035142284
W3109687597,2020.0,22,A5025883677|A5072066948|A5031514121|A5091101189
W4221050045,2022.0,22,A5007875216|A5035769053|A5014640639|A5088539840
W2932765021,2019.0,21,A5016075036|A5000760201|A5030331604
W3138821554,2021.0,20,A5067953991|A5007123583
W4383645559,2023.0,20,A5007875216|A5014640639
W258297,2011.0,19,A5030948871|A5016033078|A5017977139|A5081506611|A5007176508|A5075533617
W4310187945,2022.0,19,A5049009656|A5000527050|A5007176508|A5101898978
W4317358988,2023.0,19,A5013389509|A5086453253|A5028701322|A5033208803|A5067953991
W45701686,2014.0,19,A5103196441|A5074995400|A5066932403|A5050529378|A5007176508
W3198922965,2022.0,18,A5008551646|A5100334794|A5100703488|A5100718391|A5007176508
W4311700917,2022.0,18,A5025930036|A5003121162|A5035142284
W3178066576,2021.0,17,A5067953991|A5079929906|A5041856505
W4309617724,2022.0,17,A5014881285|A5080508890|A5007176508
W4391538863,2024.0,17,A5058939619|A5025609075|A5004297349
W4391012202,2024.0,16,A5086661628|A5006815268|A5093743912|A5089691952|A5007176508
W4281625195,2022.0,15,A5071338636|A5102802142|A5023193716|A5084485442|A5007176508
W4379745010,2023.0,15,A5031514121|A5102734585|A5003587835|A5017914184
W2051179147,2010.0,13,A5086923749|A5028276052|A5043683970|A5103033624|A5007176508|A5014193631|A5010170517
W4389004650,2023.0,13,A5007875216|A5093338118|A5014640639
W4401126925,2024.0,13,A5046757361|A5021657086|A5045135633|A5007830440
W2126054828,2013.0,12,A5080403771|A5058425659|A5111666319|A5066060283|A5007176508|A5087912116
W4401702377,2024.0,12,A5100595158|A5102733770|A5087471530|A5073571265
W2546720468,2016.0,11,A5025218700|A5079144674|A5107999727|A5076627572|A5051095866
W2145757385,1992.0,143,A5044181099|A5007176508|A5110520108
W3151335401,1994.0,129,A5070348998|A5007176508
W1969132943,2002.0,128,A5109203386|A5007176508
W3003737812,1991.0,85,A5042663603|A5007176508
W2132234724,1996.0,83,A5083027866|A5035267750|A5007176508
W187535091,2001.0,75,A5049739048|A5046665314|A5069161059|A5007176508
W2154834035,1998.0,65,A5068077704|A5007176508
W2080590539,2005.0,49,A5017494050|A5007176508
W2122609807,2002.0,45,A5102007305|A5007176508
W2003206277,2007.0,44,A5000760201|A5086635152|A5009912542
W2008599224,2006.0,37,A5066060283|A5007176508
W2056110495,2011.0,37,A5113372108|A5087912116|A5048232579|A5100721259|A5007176508
W2023275508,2012.0,33,A5051006703|A5077846424|A5007176508
W2032512527,2001.0,31,A5083027866|A5035267750|A5007176508
W2167023596,1998.0,30,A5013727792|A5046823814|A5007176508
W2197532822,2012.0,29,A5082391569|A5006789564|A5112008655|A5027171279|A5048232579|A5007176508
W1859895896,2015.0,25,A5078263133|A5000760201|A5009912542
W2942223892,2019.0,25,A5067748867|A5001826570|A5105529717|A5083543735|A5002205400|A5068548938
W2182832784,2009.0,23,A5047724274|A5007176508
W1492180038,2011.0,22,A5105769246|A5048877432|A5110228068|A5007176508
W3013514881,2020.0,22,A5000760201|A5018683729
W2764132839,2017.0,21,A5007830440|A5076845855|A5020277423|A5054378901
W2095090037,2015.0,19,A5076627572|A5036484581|A5039420662|A5025218700|A5067557590|A5057904875|A5059965657|A5042631896
W2540118684,2011.0,17,A5100721253|A5048232579|A5007176508
W2833794381,2018.0,17,A5001933830|A5001214979|A5081236916|A5048877432|A5021253678|A5064709762|A5007176508
W2800576549,2018.0,14,A5101579932|A5037256572|A5075956753|A5084485442|A5007176508
W4253739739,2017.0,13,A5025218700|A5084395089|A5042631896|A5051095866
W3207825258,2021.0,12,A5035769053|A5007875216|A5074719388|A5034524266|A5064592115|A5006540958|A5003013177|A5014640639
W2954760566,2019.0,11,A5018986925|A5035257828|A5023342239|A5037427711|A5013584271|A5036568372|A5020270223
W2046931544,1991.0,114,A5042663603|A5007176508
W2138494898,2003.0,66,A5043176712|A5068077704|A5049739048|A5007176508
W1862597247,2002.0,64,A5049739048|A5013727792|A5007176508
W1793237213,2003.0,49,A5111940488|A5007176508
W58037870,1998.0,43,A5105528213|A5007176508
W1804598840,2003.0,30,A5004281470|A5051534545|A5007176508
W2151804279,2004.0,30,A5111940488|A5007176508
W186475043,2009.0,27,A5066060283|A5007176508
W2080429620,2001.0,27,A5069161059|A5111458376|A5007176508
W2102535342,2008.0,23,A5103536276|A5080030270|A5086573660|A5021766596
W2040506158,2012.0,20,A5047724274|A5048877432|A5051006703|A5110228068|A5007176508
W1881216993,2015.0,17,A5063502960|A5030338466|A5038037073|A5007176508
W120612546,2004.0,16,A5046665314|A5007176508
W2406547660,2016.0,16,A5068497573|A5045931243|A5080030270|A5068151130
W2914243534,2018.0,16,A5089301391|A5017411062|A5083127396|A5001076668
W1721821109,2014.0,14,A5011168888|A5030987696|A5085205626|A5089831843|A5112395873
W2122330440,2013.0,14,A5011229206|A5026686084|A5048877432|A5007176508
W2136611295,2009.0,14,A5047724274|A5051006703|A5007176508
W3138852364,2021.0,14,A5072690374|A5071338636|A5084485442|A5007176508
W2117233690,2014.0,12,A5030852680|A5054478253
W2185732128,2014.0,12,A5003799524|A5017370248|A5021766596|A5080030270
W2610371674,2019.0,12,A5090412106|A5003121162|A5035142284
W2971807165,2019.0,12,A5105769246|A5007176508|A5048877432|A5112523317|A5078253058|A5101579932|A5015978876|A5052308997
W2737888022,2018.0,11,A5078609284|A5012789968
W3186214159,2021.0,11,A5023426397|A5081891117|A5024468323|A5067821004
W4238827467,2020.0,11,A5025218700|A5000361569|A5022827102|A5017619946|A5051095866
W2136369058,2002.0,78,A5070348998|A5029105520|A5007176508
W2016199505,1997.0,56,A5035267750|A5105528213|A5007176508
W2169745058,2002.0,55,A5029105520|A5042663603|A5007176508
W1941003745,2002.0,51,A5068077704|A5039902797|A5007176508
W2164832065,1996.0,41,A5029105520|A5081457786|A5000107760|A5007176508
W2535364717,2002.0,20,A5007176508|A5098559569|A5098559570|A5007176508|A5045801671
W1521323848,2000.0,18,A5069161059|A5111458376|A5007176508
W1622593589,1989.0,18,A5007176508|A5014870940
W1856703955,2004.0,16,A5046665314|A5069161059|A5049739048|A5007176508
W2317678422,2003.0,15,A5080421508|A5090367526|A5080030270|A5005397644
W1553775380,2005.0,14,A5033128202|A5019943459|A5114858716|A5002205400
W1974287675,2007.0,12,A5000330574|A5002205400
W2110846985,2007.0,12,A5000760201|A5086635152|A5009912542
W2130089346,2010.0,12,A5066864733|A5051006703|A5007176508|A5012965551
W3123242137,2017.0,12,A5018110549|A5000760201|A5086635152
W2186070992,2009.0,11,A5030852680|A5054478253
W2143771240,2002.0,30,A5057432101|A5007176508
W2564972213,2003.0,29,A5109203386|A5007176508
W2080525938,1992.0,27,A5070348998|A5042663603|A5007176508
W2165027523,2002.0,14,A5069161059|A5007176508
W1555591116,2002.0,13,A5044181099|A5007176508|A5110520108
W2567286562,2002.0,126,A5022601229|A5007176508
W2159047210,1998.0,23,A5049739048|A5013727792|A5007176508
W2224506050,1990.0,23,A5044181099|A5007176508|A5110520108
W2092363585,1996.0,22,A5087366916|A5007176508
W2104652184,1993.0,20,A5029105520|A5007176508
W2146642248,1999.0,20,A5064399748|A5014640639|A5091908982|A5111385261|A5007176508
W2117732173,1994.0,18,A5029105520|A5070348998|A5007176508
W2132057303,2002.0,18,A5044181099|A5007176508|A5110520108
W1508319080,2008.0,15,A5000760201|A5086635152|A5009912542
W2122947525,2002.0,14,A5083027866|A5007176508
W4300610126,2013.0,186,A5011899466|A5054478253
W1507031434,2008.0,156,A5030027972|A5063502960|A5017393131|A5038255653|A5007176508
W2000293169,2004.0,101,A5046665314|A5007176508
W2250911494,2002.0,97,A5049739048|A5007176508
W1553830511,2002.0,91,A5068077704|A5007176508
W2950359997,2014.0,72,A5003031572|A5048877432|A5082391569|A5013727792|A5110228068|A5007176508
W1605081868,1995.0,69,A5070348998|A5007176508
W1625870857,2011.0,61,A5100721259|A5048232579|A5007176508
W3015106467,2020.0,42,A5007875216|A5035791917|A5022815450|A5014640639|A5007176508
W4288349442,2019.0,35,A5050529378|A5007176508
W1539909712,1991.0,29,A5085409762|A5007176508
W2101100430,2002.0,28,A5057432101|A5007176508
W1972677694,2009.0,25,A5028276052|A5052038529|A5080107389|A5007176508|A5010170517
W9208901,2000.0,24,A5068077704|A5101793577|A5101770454|A5007176508
W1799089791,2014.0,23,A5074995400|A5065363386|A5007176508|A5013670125|A5015080044
W2479777890,2016.0,21,A5057243118|A5071093940|A5054642987|A5075956753|A5067958090|A5050472952|A5100721253|A5007176508
W147143319,2000.0,20,A5007176508|A5013727792
W2547739300,2016.0,18,A5057243118|A5017534073|A5007176508
W4287822196,2020.0,18,A5007875216|A5035791917|A5022815450|A5014640639|A5007176508
W2121650725,2002.0,17,A5035267750|A5007176508
W2117811922,1998.0,16,A5002205400|A5108226885|A5102730096
W2761953535,2017.0,14,A5029347945|A5014881285|A5049267117|A5038209308|A5028614951|A5007176508
W4293736730,2017.0,14,A5029347945|A5014881285|A5049267117|A5038209308|A5028614951|A5007176508
W1594944530,2011.0,13,A5007176508|A5103033624
W2540703836,2016.0,13,A5068435349|A5070949659|A5007176508|A5028448943|A5019940753|A5034524266
W2617544931,1997.0,13,A5080030270|A5019212344|A5111454621
W2945554395,2019.0,13,A5050529378|A5007176508
W1530700558,2011.0,12,A5063502960|A5017393131|A5103033624|A5030027972|A5038255653|A5007176508
W2001627931,2013.0,12,A5105769246|A5048877432|A5007176508|A5089723214
W2527729099,2016.0,12,A5018986925|A5075548536|A5062969234
W1506737082,2000.0,11,A5109203386|A5007176508
W2221077826,2015.0,11,A5074995400|A5007176508|A5015080044
W3034377381,2020.0,11,A5076146838|A5000760201|A5007117877|A5064297795
W2522448907,2016.0,2356,A5016636016|A5075991638|A5108504567|A5113714609
W3102745896,2009.0,687,A5025045559|A5013105504|A5077285926
W2132979098,2002.0,607,A5017534073|A5055990297
W2765195368,2017.0,549,A5055990297|A5107943552|A5044445824|A5042843279|A5024100899|A5034156811|A5070109368
W2124301083,2008.0,298,A5053716315|A5053529497|A5103528801
W1994816799,2007.0,240,A5076698573|A5049591562|A5024203863
W2005766286,2011.0,215,A5055990297|A5017534073
W2000052147,1996.0,213,A5055990297|A5017534073
W2139426230,2008.0,208,A5044580357|A5084972098|A5113502150|A5077285926|A5084793824
W2604580146,2017.0,199,A5086422376|A5061692294|A5004164621|A5076254455|A5050695417|A5076698573
W4280576339,2022.0,196,A5065665426|A5058732791|A5001375811|A5015080044|A5085139454
W2122561864,2006.0,185,A5025045559|A5013105504|A5077285926
W2138139066,2005.0,160,A5091712734|A5113714609|A5000248896
W1977424552,2008.0,152,A5089505843|A5027588100|A5077285926
W2108643380,2012.0,151,A5019087210|A5063451263|A5065911565|A5080079347|A5049425648|A5064918714|A5077285926|A5061160911
W2902515806,2018.0,148,A5012824560|A5000892313|A5058137071|A5018128415
W2080807791,2015.0,146,A5013105504|A5024733682|A5011800532|A5084793824|A5077285926
